timestamp,co2_ppm,temperature,humidity
1749232577.2166398,348.5392150439035,24.831017870829204,58.44990435474655
1749232578.2183683,345.3862431540889,24.52013309508994,61.56267824283828
1749232579.2201838,347.61298134000486,24.535462711897438,56.95190386203979
1749232580.2218573,356.7036389948588,25.07699967073557,56.79818577662488
1749232581.222652,349.1227528748516,25.10180834333464,58.22665336467274
1749232582.2242074,345.0089959179086,25.14413895238883,60.74886055135863
1749232583.2260766,353.2720775643264,25.22050767122655,56.77946475836852
1749232584.227852,346.7900478330426,25.14956698687438,61.56968702623976
1749232585.228485,352.58517273051854,24.92614911788452,61.62476060494623
1749232586.2304635,340.88806151146827,25.081283741961588,59.81092195860495
1749232587.231216,341.6349442812542,25.643757035263327,60.865724906935824
1749232588.2318697,346.9608435515903,24.722172136037987,60.52337300252448
1749232589.2331834,346.42465568686373,25.855582757049287,58.054862120150055
1749232590.2341928,346.4358470581806,25.208945215817536,59.506017758398016
1749232591.2457,521.1281994479191,24.92265452336797,59.9532903971084
1749232592.2465408,349.02020025942767,25.237002221486197,59.71363331350175
1749232593.253466,349.66922611865164,24.339124613179425,60.744333460254026
1749232594.2550242,352.28974319256986,25.821480981526,60.72408602182472
1749232595.255923,345.289987488611,24.13967215681227,58.6517448140915
1749232596.257296,346.21626046912866,24.74536620621536,60.95345364676484
1749232597.2582712,356.3661047942378,25.37809813178105,59.96858309916139
1749232598.2596583,355.52983337439,24.76764068033293,61.04157158715461
1749232599.2601378,346.00364983092925,24.85673114561842,62.91904152120851
1749232600.260763,352.0370455662288,25.910444808362296,58.28213693706115
1749232601.2632966,355.366375163949,25.372020723596187,56.85202110704069
1749232602.2639234,347.5506259043989,24.864440836980915,60.48745155869501
1749232603.264864,360.11705351033714,23.79138440699498,58.22112452167172
1749232604.265427,357.06497074007905,24.717893072379663,55.96094894418489
1749232605.2666771,499.3361667227358,25.465770383010916,59.03314409189305
1749232606.2674658,341.120897343023,26.04328885753897,63.85978707841433
1749232607.2682898,347.5153256237185,25.269978390328323,59.22875729151542
1749232608.2690363,354.31262241020863,24.75120037269392,63.52234977425224
1749232609.2695563,360.6465993299196,24.306415268123825,64.4366272172481
1749232610.270082,355.06628204236875,25.23538446373705,61.72745516877439
1749232611.2710605,352.7542809489584,24.61566313627963,58.52277630476814
1749232612.2715297,358.36527904078537,24.49135204400751,62.68125652252361
1749232613.2722962,354.2936263477532,25.186895867924285,59.15890446081475
1749232614.2728865,353.6149921467582,25.743901637706504,62.73635508797192
1749232615.2735538,355.3445556770562,25.754928089417785,60.08629687115069
1749232616.274331,351.99941510073137,24.40118698366293,60.96638468331418
1749232617.275962,586.0755324586131,25.337797226188982,57.60430644769322
1749232618.2775917,356.53120996960894,24.714348998397536,58.84018846426838
1749232619.2782314,354.0431931065015,25.064670265610324,61.10800454058878
1749232620.278936,348.5934194019147,24.462034971802307,62.83113323281416
1749232621.292375,344.18559320042925,25.72865755271548,57.178753693225126
1749232622.2951336,347.20772809761627,26.06309475161742,59.826739201290025
1749232623.2956357,349.1408064793137,24.52526594347048,57.76203096422591
1749232624.2964573,351.2021926916145,25.09435724030231,62.85836487409583
1749232625.297187,354.1753878865576,24.237666292720387,61.90547603920261
1749232626.2978745,350.1272500328051,25.03204739790409,57.51691655356553
1749232627.2987258,352.93333259412907,25.11863275107001,61.88521655361996
1749232628.299427,596.5395031314888,24.36836803959735,63.15918956790716
1749232629.3005805,338.6303066401067,24.329842866493905,59.60257961257481
1749232630.3013206,350.51714618507594,25.524388835841624,61.026500752415885
1749232631.3069477,347.23685796624926,25.145668083114497,59.661648841457975
1749232632.3140566,351.2358184197066,25.146234064546636,59.481716037766766
1749232633.315923,354.46812510351634,24.854197401724004,58.76638299378748
1749232634.317474,354.0776707213825,25.68015985368656,56.73613463527941
1749232635.3195658,358.73093040917684,25.7281274920664,61.98278087281663
1749232636.3203938,342.4121605052781,25.31602020126632,61.1305238894634
1749232637.3209362,350.2676013640359,24.22929217640548,59.59570983197117
1749232638.3217263,345.9739410326921,25.40883313612205,59.98906433097834
1749232639.3221903,352.4964399474259,25.7254836130373,59.3239564912932
1749232640.3238268,354.5492215212568,25.086816170712414,57.41352378168533
1749232786.0987308,343.44008813478484,25.0439540566894,56.85687187428064
1749232787.0999246,351.06809795062287,25.36662014892432,63.30443097140641
1749232788.101377,348.31777070539977,24.932460724964447,56.19720271626614
1749232789.1042588,348.72893597594856,24.923875701439023,58.30391278408876
1749232790.104974,349.10430006869865,24.8674421307088,59.72091996403318
1749232791.1058748,347.35988483137925,25.054168889158674,59.569043609893775
1749232792.1190622,352.67991583211216,24.843562142076063,61.239711713586445
1749232793.1204562,355.6556461517057,24.192438128346044,62.05932408086532
1749232794.121138,348.8750345128296,24.503331372006016,60.094351401131725
1749232795.1222546,349.67214608310724,25.39129192866935,59.8271965272082
1749232796.122858,341.03055170062225,25.16011518632365,58.02719118192058
1749232797.1237776,351.3856242260158,24.809133930152,59.89756929267244
1749232798.124442,345.84500571607566,25.45002885234224,58.043883239026925
1749232799.125214,518.9179191033197,24.71070479195608,58.28416395638689
1749232800.125668,345.53393172573385,25.110540209876408,61.51987663811654
1749232801.1277988,357.86834034982644,25.03390341082573,58.7956535443096
1749232802.1286645,346.0248605869132,25.429064687317616,61.71156859203512
1749232803.129305,338.03965041029386,24.54190298888761,61.1391893321679
1749232804.1304266,348.81931506886355,24.51461332481816,61.29404215763941
1749232805.1321445,341.375022417003,24.552046878800308,59.53104366667152
1749232806.1330993,342.4346063320454,23.420570837229857,58.63376470558417
1749232807.13414,348.47623875528217,25.035647196383973,59.37152954849287
1749232808.1351242,341.0193569027464,24.60116464138892,59.07975093516956
1749232809.1358416,352.75168580686494,25.64732348805429,60.22365614902246
1749232810.1392248,343.42426272837,24.982948665211023,58.61625957410593
1749232811.1401906,360.24981505658053,24.703591535206144,56.77236750227625
1749232812.1409943,348.414651331739,25.455088466462563,54.56581245186883
1749232813.1417427,360.6608047763393,24.324047401544032,61.6659689725264
1749232814.1424296,350.5410950534555,24.649883889469383,59.65905034587416
1749232815.1450014,355.95070272284795,25.07538663465138,56.55761244182271
1749232816.145858,354.42469047962004,24.39363457297218,61.19847952989442
1749232817.146803,354.1034461257122,24.956617226642138,57.995056299996
1749232818.1485567,349.02069944055285,25.18975263560593,60.70314545145651
1749232819.1494725,358.2886089519492,24.96618119866559,61.475663205993534
1749232820.150308,348.7575178773738,24.97781903221342,61.295248769371455
1749232821.1512747,346.17124034469305,25.210475224558355,54.58130849239746
1749232822.152191,347.5797492151676,25.25266146871308,61.91269848979522
1749232823.152974,350.1139340112275,24.528395794288286,60.988266504932135
1749232824.1537197,350.67816388947966,25.05217530115435,61.08515917683033
1749232825.1547165,345.1035897996839,23.660092271399773,60.74668124737752
1749232826.1555474,352.9586721359976,25.367672662149392,59.66096181663719
1749232827.1564715,351.25485660263746,25.082575254341528,58.88655295574703
1749232828.15724,347.71853054054463,25.060058161819622,60.02637792760596
1749232829.1579113,480.7684081992236,25.003355039977823,57.639281914636015
1749232830.1585877,348.6841157810998,24.76665409822771,63.20603096052963
1749232831.1591928,641.8878634741907,25.666649555145323,63.13402507235859
1749232832.1601334,355.4706008600291,25.503701877923834,57.62787945205337
1749232833.1608138,347.93352871639223,24.282968906459438,61.7015948238618
1749232834.161814,344.2153766975854,25.015215958440923,58.83947150113269
1749232835.1659963,346.1398574857568,24.49653468245748,63.8597022645478
1749232836.1669104,349.438400472172,25.284926492169863,61.53149222281111
1749232837.168053,348.00919656643373,24.590048775471285,59.76362079162904
1749232838.169775,342.9033117683011,24.309821968101023,62.8049689625339
1749232839.17066,349.6549311231635,25.80735402325515,57.05920635156564
1749232840.1714878,358.1295673126208,25.38017792646428,58.55813237989447
1749232841.1743138,347.8098837274299,26.030378520464083,59.84059054421843
1749232842.177492,346.8702468458864,24.476771860501803,59.36639934343384
1749232843.1783998,353.4472715856683,24.487537103163067,58.7415479353757
1749232844.17967,353.25596639393683,25.010051242465867,57.10118683905982
1749232845.1805124,510.614092176325,24.906900705689097,60.4015099780118
1749232846.1819828,351.14411266001014,25.539430831981345,59.6248927078312
1749232847.1826787,353.01391176217487,25.16955895893836,59.04306853282825
1749232848.1836684,358.605592561271,25.0761509750086,61.246071925538025
1749232849.1846194,351.6305550290536,25.430528624215096,58.66031968751477
1749232850.1852734,342.2781367400668,24.431401399388594,56.784253819803496
1749232851.186225,347.4512089130744,25.210741733471803,59.27557931723187
1749232852.1869218,346.78334229988815,24.84206670861876,60.02155985794939
1749232853.1891987,346.812389551321,25.165400180840603,61.8699861722649
1749232854.1909652,351.8354755981717,24.77725997181913,61.19685774601379
1749232855.192459,358.60527250119543,24.248615497753125,57.35619256946043
1749232856.1958084,342.2366175063294,26.032931968967947,59.066953644395056
1749232857.1965678,357.5185155265701,25.993323988156305,58.29652732280587
1749232858.197242,347.8743244787197,25.870320285947965,61.686246006013896
1749232859.198713,344.9559675018615,25.20695525086669,57.01268425766801
1749232860.1993785,343.8092682613759,24.53008554144669,55.7396304204712
1749232861.2010453,351.5941152256318,25.19514167389337,60.371935942425736
1749232862.2041247,357.1223490650545,24.865827864257845,58.58972121115072
1749232863.2051432,349.52433678659844,26.03956989127745,62.37378548034017
1749232864.206982,356.1111821976805,25.359168428432085,59.92794179734244
1749232865.2078464,341.83921843852164,25.423551309290996,61.72726981638447
1749232866.2086003,347.2403265551944,24.414588239076323,60.74088515402653
1749232867.2098482,353.22929812364646,24.8329363790042,59.38594848644443
1749232868.2106855,347.4209569837164,25.255079868983376,60.34000545928535
1749232869.211471,351.3492453423537,24.929826957677182,62.72329578605455
1749232870.212383,486.9273782163534,25.15432159440636,60.17788490305499
1749232871.2138278,343.522340602708,24.85325010538829,59.53444173741886
1749232872.215079,348.2343546514626,24.4605477130357,65.24005308106572
1749232873.21601,345.5802544676943,25.415878540375797,61.08757621426563
1749232874.216982,351.08289168265884,25.188845123744805,62.06025512160267
1749232875.2175386,350.96234825168057,23.828652405761087,60.2411314501005
1749232876.218298,348.94949063613274,24.828765758819788,60.47785400526674
1749232877.218712,343.7800208009377,24.352044462564976,59.12078074983457
1749232878.219502,354.2738762924396,25.13106579089411,58.84621971386344
1749232879.22026,466.7721436108269,25.473781623509726,58.81297652315744
1749232880.221056,347.00064290022647,25.01344918144183,56.546587191501935
1749232881.2216978,358.7782032111233,24.78248279960258,60.47644779439104
1749232882.223308,343.62677086111376,24.539541623258422,60.34512357472386
1749232883.2258844,348.42556988940305,24.205972411300348,59.07552496967363
1749232884.2266245,344.66930471070185,25.84548371987665,62.60478846155511
1749232885.227184,349.1241223392962,25.100392459326045,59.11851842474687
1749232886.22856,349.32039869137327,25.269951048748403,60.86727799357623
1749232887.2301033,353.4932420538373,25.28012418090486,58.14924335956754
1749232888.2309382,343.5566687943586,24.89809543943071,62.73514382394775
1749232889.2318673,354.1072614703436,24.776099760938266,61.86591919971082
1749232890.2332425,509.0286112957253,24.86321083817851,59.82658068238326
1749232891.234341,349.5710589692906,24.767468560909688,61.03739700529452
1749232892.235491,353.72650399641043,25.163909103697524,61.20132170119772
1749232893.2359571,351.0729564947938,25.885515099931663,61.22676369753711
1749232894.2367396,352.24406492232475,24.614344482597964,60.85887419285958
1749232895.243911,344.6649459393273,25.035557198553107,61.99887658263068
1749232896.2444766,609.185780710874,24.034224401079644,63.31878814508256
1749232897.2452168,342.7367189754658,25.47298095240899,61.85646740913355
1749232898.2462356,545.5906018071543,25.324654284361856,60.53178708981528
1749232899.2481863,496.39349585893,25.462830707542697,62.3653711849488
1749232900.2489402,344.9842877699558,25.63209968395669,57.35820915653397
1749232901.249605,350.06005061397246,24.961391030835223,61.04033498596572
1749232902.260719,339.4305665118558,24.92041369254875,59.27692405667904
1749232903.2615478,356.0479316539357,23.98648864855469,62.20208950236104
1749232904.2623324,349.498835826548,24.832934717753496,58.87646950692327
1749232905.2691667,362.8227360521705,24.724675990301986,59.43647978310822
1749232906.2721756,342.67408299685707,27.065466096143552,58.16141740421732
1749232907.272791,356.581097358092,24.927121237599422,62.61691658025224
1749232908.273199,354.04899284676753,24.12615216692442,61.35877859325997
1749232909.2752826,346.27324580008127,25.8113370064566,58.74176643870141
1749232910.2760966,350.2531555673333,25.05099998037165,60.27696898125744
1749232911.276986,350.60021899086826,24.932475947315293,58.01818491222878
1749232912.2774348,346.1622805025667,25.25508591967655,57.55909726738996
1749232913.278022,348.9105593049305,24.89453107645803,64.63905160458773
1749232914.2786703,348.2934318693289,25.1163110115706,57.78592116503858
1749232915.2792614,345.9261328568941,25.849544444625344,58.157152886078656
1749232916.2797265,342.00571575733386,24.659722828072105,59.75333439101087
1749232917.280494,345.62261260354114,24.851870352061173,59.39481239471596
1749232918.2821982,341.2801083951244,24.253721585067872,58.89115668564632
1749232919.2828016,348.24168360411466,25.672440763902223,60.77245542874825
1749232920.2838366,358.7545171338716,25.729321685979187,61.04005699159647
1749232921.284835,349.09513519215096,24.03542938051423,58.22069023051372
1749232922.2858906,347.15828263214866,24.744557015146288,60.35001407188509
1749232923.2926548,354.08229137408654,25.84775230722665,60.74117456084889
1749232924.2933972,341.07893229267137,24.347748717735477,57.468852669151865
1749232925.294619,491.4059501960186,25.10164381323997,64.14032178474521
1749232926.29783,345.01703294524333,25.147179801040053,58.79842488487661
1749232927.2994914,349.0622292157268,25.169558343881317,57.70825422857316
1749232928.3010828,338.05845594703413,24.856500098083607,59.28987393770573
1749232929.3016949,345.677475755454,24.614377288733312,58.38136369007543
1749232930.3043358,337.3510458989288,24.716890843706743,59.82829525400415
1749232931.3056223,344.95744289783545,24.747985236783563,59.20080974614572
1749232932.3061156,344.4450239253254,23.852539201999427,63.207934625522284
1749232933.3065193,348.7639615086523,25.26885059468654,59.2776962072066
1749232934.3071442,350.15841262568904,24.979662055847093,61.581216575002486
1749232935.3083725,354.2744287672818,25.018672939299,57.48464295096596
1749232936.3096356,346.101079412666,24.725953825817328,65.08156880559713
1749232937.310634,351.0496482570867,25.48343604889176,60.01128586290867
1749232938.3129587,342.96945888501625,25.12611881159824,58.55940909554936
1749232939.315934,350.889520836624,25.019534098369768,62.55101925350409
1749232940.3165576,354.3868695995992,25.18718938509272,59.255791334875255
1749232941.3172576,351.5447509776483,23.90086919920844,64.05857796077771
1749232942.3178265,346.539800047805,24.797382228341696,61.91866502595491
1749232943.3198,534.0018475583101,24.347719715501626,60.68698711515152
1749232944.320942,349.4158571294058,24.93806230022816,58.92312514423951
1749232945.321724,348.3644834848367,25.5880115643615,62.67956659027827
1749232946.3243256,345.9820607966832,24.30214040044039,59.52975559358831
1749232947.327651,349.7992853297705,25.84540844443978,61.10422908251334
1749232948.3297226,358.3121179183127,24.695303758081803,59.692268378120446
1749232949.3307571,353.3169129092076,24.458990113154687,59.508140765080896
1749232950.3321743,344.76975799387884,25.90574178815718,61.339480296398136
1749232951.3340428,544.1854581031348,25.770042832678158,56.964228418994736
1749232952.3360844,353.5733068025013,24.605339072054388,60.75434287074995
1749232953.3366137,338.57807576467053,24.81742820700253,57.2754668608541
1749232954.3374326,356.7158021831767,24.391656131832335,61.83008227366166
1749232955.3384926,348.14121343954565,24.51121011387083,58.29058971225373
1749232956.3408256,353.1116629563931,25.49798951283336,63.72044046384863
1749232957.341898,348.41566263655733,25.347639823637603,58.951420579082416
1749232958.3426158,345.7194925241094,25.358497991625622,60.90143077381423
1749232959.3433864,344.51571713889115,25.065336306178995,56.31949321035144
1749232960.3453283,339.1253515682166,24.838544352484565,59.51450051675477
1749232961.3511324,349.39428155765034,25.64769940481964,62.16343909160951
1749232962.3538804,341.78292356826626,25.456378232161786,59.96488039510169
1749232963.3563464,479.6219120390457,24.883412300509374,62.4632195663761
1749232964.357176,345.1518573222437,25.47851092451265,61.10158144042689
1749232965.3605714,351.1519201982741,24.892242439646164,60.50699668647291
1749233184.430556,348.80447756378845,25.326341970493743,60.03779681427381
1749233185.4312344,339.0086926068846,25.161056536892733,56.64515768238152
1749233186.4329116,362.303156653372,25.11591616063304,56.50152362739955
1749233187.4342277,356.46083926415605,24.709712022399422,59.23226347498208
1749233188.4347131,350.8063535438548,25.61587855672282,58.49366151756424
1749233189.4353323,355.3117772025029,24.40093952609232,60.51921326750025
1749233190.43578,349.4818701011464,25.452597663649225,58.91903343145091
1749233191.4369686,348.6311169988247,25.192257305728376,61.855447841517176
1749233192.4379654,343.6943035829001,24.259006624915127,58.78555768062904
1749233193.4392712,346.5021092067969,25.094691451415517,58.15176107483528
1749233194.439861,351.21410371232764,25.28235193297016,59.55657643186896
1749233195.4410405,340.0919660909605,25.08134447951137,58.764899820415735
1749233196.4417846,349.0043904876276,24.833918587655585,60.67297383754433
1749233197.4423158,345.8949429273851,25.45639494739912,61.47211095199064
1749233198.443154,346.7196480454529,24.85502061668365,60.55541243386277
1749233199.451371,344.40083269883417,25.437286785212954,61.00589883293225
1749233200.4526565,487.0452327666621,25.137737228190154,58.32128187067983
1749233201.4535947,357.8625932013628,24.722005964912626,59.24884436702335
1749233202.4545653,347.6390027888838,25.6498026615623,59.64675262954421
1749233203.455356,346.037106419418,24.764017142834685,59.22448931305231
1749233204.456369,347.29046620224864,25.117922936284483,58.417380338613846
1749233205.457275,353.5476403887249,24.267419891248583,59.00035821617963
1749233206.4581687,357.5539025732088,25.594293943833083,56.74718251117463
1749233207.4591436,352.545420508842,24.83208570079858,59.97291709492239
1749233208.460156,346.8194747848258,25.21993047408879,57.42557803376069
1749233209.4607062,349.56674955293056,24.860587650066886,58.08270289040812
1749233210.4614844,350.0880996511244,24.70952817136721,59.31059010134391
1749233211.4621117,348.821012849223,25.805099108055,61.12586118217176
1749233212.4626207,350.09927152724373,24.83609970490104,56.40270017766956
1749233213.4635162,351.1182262508039,25.03703571608978,61.29250338777992
1749233214.4642496,355.40174928740794,26.100199174870934,61.00842717723936
1749233215.4648194,345.5081520398502,24.79135528286547,61.256494059382426
1749233216.4655125,360.48251053512894,24.3385091168513,62.9118326269735
1749233217.4674964,350.3354120247358,25.213421173202192,57.70661158820353
1749233218.4694054,346.4471442131282,25.01583391601832,58.83936596704536
1749233219.4715395,355.88406899580656,24.51989709199423,64.18882388362702
1749233220.4722705,356.90275511042904,25.075381538060864,58.69225577706995
1749233221.474927,344.5086270980021,24.666156800683662,56.83320293444616
1749233222.4757292,346.75350666611223,24.17420406520391,63.1487991377623
1749233223.476509,344.52369536471497,25.086705273302293,57.1424467670131
1749233224.489533,346.31868445341973,24.82709575883968,58.33613335720421
1749233225.4978542,352.4648878419964,24.66535272243975,60.96598465180163
1749233226.4988549,346.8320811778911,24.32662879597938,60.36798960562988
1749233227.5002477,359.3325745622392,25.16383096310928,58.44876613596726
1749233228.500982,347.5322864111337,24.868895974185808,59.675534399630514
1749233229.502293,352.994364071341,25.38362259780856,60.777983544741296
1749233230.502994,345.0984070438061,25.72695344517445,62.54493329896264
1749233231.5038772,350.73188449834964,25.15613576030348,58.732899868768826
1749233232.5044937,359.04015148233657,24.337895693509243,60.11822984897458
1749233233.5070376,349.0375944856278,24.708015683216964,60.50653743374143
1749233234.5085378,351.7942218719861,24.975949249490466,57.7633264227779
1749233235.5133765,350.4433527837571,25.7318373255846,59.51987085275697
1749233236.514501,346.0055721647042,25.14341392696099,61.95994786456758
1749233237.5164225,343.9946011673713,24.814610284203912,59.06961640137216
1749233238.5179565,341.14553863315,24.683778970629103,61.92229235505968
1749233239.519181,356.95253834397306,25.31331970044633,59.54895472308618
1749233240.5203636,349.32332297464563,24.814202683554115,60.066215375604095
1749233241.5210965,354.1102576294404,24.55280876076205,58.195855292929295
1749233242.523329,347.6412758500728,25.45079354383177,60.11703347579399
1749233243.524391,354.1597625440858,25.079878715279268,63.68526524038435
1749233244.5257533,344.5205539170926,25.67427836834432,58.29785918357612
1749233245.526152,449.2622730376506,24.944074095430505,58.10170398424545
1749233246.5276487,344.61166006605816,24.85095191020556,61.87046061298454
1749233247.528374,347.6843345936168,25.126530490736474,61.14757007505776
1749233248.5320668,347.29965214802,25.17511350286724,59.40760800972238
1749233249.5354154,350.53992722527545,25.48932349954752,57.83960836222458
1749233250.5379882,348.1612868438553,25.02573638303659,59.69750257720138
1749233251.5407767,356.59620476354246,24.499267934957057,58.05961177627025
